25.0,1.0,1.0,0.51
-45.0,-2.0,1.0,0.36
0.0,-6.0,-1.0,0.45
25.0,4.0,-1.0,0.42
-5.0,-2.0,1.0,0.24
-35.0,-2.0,1.0,0.34
-30.0,-6.0,1.0,0.32
5.0,-4.0,1.0,0.54
5.0,-12.0,-1.0,0.39
-10.0,1.0,1.0,0.48
40.0,-4.0,-1.0,0.57
-20.0,-4.0,1.0,0.38
-35.0,1.0,1.0,0.73
35.0,-6.0,-1.0,0.39
35.0,1.0,1.0,0.65
-5.0,-9.0,-1.0,0.53
25.0,8.0,1.0,0.43
-10.0,-12.0,-1.0,0.47
5.0,-16.0,-1.0,0.31
20.0,-4.0,-1.0,0.35
35.0,-16.0,-1.0,0.36
15.0,-12.0,-1.0,0.41
-40.0,-4.0,1.0,0.57
-25.0,-6.0,1.0,0.39
-45.0,4.0,1.0,0.40
30.0,-9.0,-1.0,0.53
35.0,-12.0,-1.0,0.51
-40.0,4.0,1.0,0.35
-10.0,-2.0,1.0,0.42
-30.0,4.0,1.0,0.35
-15.0,-9.0,1.0,0.69
25.0,4.0,-1.0,0.33
-35.0,-6.0,-1.0,0.36
15.0,-6.0,-1.0,0.30
-5.0,-9.0,-1.0,0.33
-10.0,4.0,1.0,0.48
-35.0,-16.0,-1.0,0.47
0.0,-12.0,-1.0,0.35
35.0,1.0,1.0,0.41
30.0,4.0,1.0,0.41
-40.0,-16.0,-1.0,0.58
-45.0,-12.0,-1.0,0.33
-35.0,-9.0,-1.0,0.35
15.0,-9.0,-1.0,0.36
-5.0,1.0,1.0,0.45
35.0,-2.0,1.0,0.32
-25.0,-12.0,-1.0,0.58
-30.0,-6.0,-1.0,0.44
-25.0,-4.0,-1.0,0.41
20.0,-9.0,-1.0,0.58
-15.0,-2.0,1.0,0.25
5.0,-2.0,-1.0,1.08
0.0,-9.0,-1.0,0.45
-45.0,8.0,1.0,0.32
-40.0,-2.0,1.0,0.55
-35.0,-4.0,-1.0,0.49
25.0,-9.0,-1.0,0.30
-10.0,-4.0,-1.0,0.55
-5.0,-6.0,-1.0,1.37
5.0,1.0,1.0,0.72
20.0,4.0,1.0,1.39
0.0,-2.0,1.0,0.70
35.0,4.0,-1.0,0.27
-35.0,8.0,1.0,0.37
-25.0,-2.0,-1.0,0.52
20.0,-2.0,-1.0,0.44
-45.0,-4.0,-1.0,0.38
0.0,4.0,1.0,0.36
30.0,-12.0,-1.0,0.29
30.0,8.0,1.0,0.62
-25.0,4.0,1.0,0.29
0.0,-16.0,-1.0,0.43
5.0,8.0,1.0,0.43
15.0,1.0,-1.0,0.50
-10.0,-9.0,1.0,0.32
15.0,8.0,1.0,0.77
-45.0,-6.0,-1.0,0.71
-30.0,-4.0,-1.0,0.41
10.0,-4.0,-1.0,0.57
10.0,-6.0,-1.0,0.55
-15.0,8.0,1.0,0.41
25.0,-2.0,-1.0,0.39
-30.0,8.0,1.0,0.32
-30.0,1.0,1.0,0.38
25.0,-16.0,-1.0,0.35
40.0,4.0,1.0,0.34
-15.0,1.0,-1.0,0.22
5.0,4.0,1.0,0.57
10.0,-16.0,-1.0,0.48
-25.0,-9.0,-1.0,0.39
-25.0,-16.0,1.0,0.31
-20.0,-16.0,-1.0,0.38
35.0,-6.0,-1.0,0.43
40.0,1.0,1.0,0.42
5.0,-9.0,-1.0,0.43
-45.0,-9.0,-1.0,0.47
25.0,-12.0,-1.0,0.33
10.0,-12.0,-1.0,0.40
-20.0,1.0,1.0,0.38
-20.0,-2.0,1.0,0.39
5.0,-12.0,-1.0,0.31
0.0,-4.0,-1.0,1.08
-35.0,-2.0,1.0,0.52
-10.0,-12.0,-1.0,0.39
-15.0,-6.0,1.0,0.49
-40.0,8.0,1.0,0.42
-35.0,1.0,1.0,0.42
-15.0,-12.0,-1.0,0.75
-35.0,-12.0,-1.0,0.49
40.0,-6.0,-1.0,0.56
5.0,-6.0,-1.0,0.52
-45.0,-2.0,1.0,1.13
-20.0,4.0,1.0,0.39
20.0,-12.0,-1.0,0.39
30.0,-16.0,-1.0,0.35
5.0,-4.0,-1.0,0.76
-40.0,-6.0,-1.0,0.50
-30.0,-16.0,-1.0,0.63
-35.0,4.0,1.0,0.30
10.0,1.0,1.0,0.43
10.0,4.0,1.0,0.64
25.0,-4.0,-1.0,0.43
-20.0,-4.0,1.0,0.54
-5.0,-4.0,1.0,0.84
-20.0,-12.0,-1.0,0.58
-5.0,-2.0,1.0,0.57
-10.0,-16.0,-1.0,0.86
30.0,1.0,1.0,0.49
30.0,-4.0,1.0,0.62
20.0,-16.0,-1.0,0.58
-40.0,1.0,1.0,0.38
35.0,-9.0,-1.0,0.54
-5.0,-16.0,-1.0,0.46
40.0,-9.0,-1.0,0.52
40.0,-2.0,1.0,0.83
15.0,-2.0,1.0,0.31
-10.0,8.0,1.0,0.56
-20.0,8.0,1.0,0.40
-5.0,-12.0,-1.0,0.39
-25.0,8.0,1.0,0.42
35.0,8.0,1.0,0.61
20.0,-6.0,-1.0,0.59
40.0,-4.0,-1.0,0.39
-15.0,4.0,-1.0,0.37
-20.0,-6.0,1.0,0.56
-10.0,1.0,1.0,0.57
-30.0,-2.0,1.0,0.44
-40.0,-12.0,-1.0,0.63
25.0,8.0,-1.0,0.54
20.0,1.0,-1.0,0.33
40.0,-16.0,-1.0,0.34
0.0,1.0,1.0,0.57
-15.0,-16.0,-1.0,0.43
20.0,8.0,1.0,0.43
0.0,8.0,1.0,0.41
-5.0,8.0,1.0,0.46
-30.0,-12.0,-1.0,0.39
0.0,-6.0,-1.0,0.28
25.0,1.0,-1.0,0.36
-20.0,-9.0,1.0,0.82
-45.0,-16.0,-1.0,0.80
10.0,-2.0,-1.0,1.14
30.0,-2.0,-1.0,0.41
40.0,-12.0,-1.0,0.42
-25.0,1.0,1.0,0.73
15.0,-16.0,-1.0,0.34
40.0,8.0,1.0,0.45
25.0,-6.0,-1.0,0.27
35.0,-4.0,1.0,0.60
-30.0,-9.0,-1.0,0.86
10.0,-9.0,-1.0,0.49
15.0,-4.0,1.0,0.50
-45.0,1.0,1.0,0.40
30.0,-6.0,-1.0,0.61
-40.0,-9.0,-1.0,0.51
-15.0,-4.0,1.0,0.57
15.0,4.0,-1.0,1.25
10.0,8.0,1.0,0.63
-10.0,-6.0,1.0,0.49
-5.0,4.0,1.0,0.69
-30.0,1.0,1.0,0.50
20.0,-12.0,-1.0,0.40
-45.0,4.0,1.0,0.43
-40.0,8.0,1.0,0.38
0.0,4.0,1.0,0.58
-25.0,-2.0,1.0,0.55
0.0,-4.0,-1.0,0.37
-45.0,-6.0,1.0,0.50
-45.0,-9.0,-1.0,0.42
40.0,-2.0,1.0,0.63
-35.0,-9.0,-1.0,0.32
30.0,4.0,1.0,0.52
-45.0,-12.0,-1.0,0.37
40.0,4.0,1.0,0.42
-5.0,-4.0,1.0,0.72
5.0,-16.0,-1.0,0.23
-30.0,-6.0,-1.0,0.44
15.0,-16.0,-1.0,0.39
15.0,8.0,1.0,0.62
-20.0,-2.0,1.0,0.59
30.0,-12.0,-1.0,0.34
-5.0,-12.0,-1.0,0.54
5.0,1.0,-1.0,0.63
-5.0,1.0,1.0,0.39
-15.0,-4.0,1.0,0.53
35.0,8.0,1.0,0.73
-45.0,-4.0,1.0,0.60
20.0,8.0,-1.0,0.62
40.0,-4.0,-1.0,0.37
0.0,-16.0,-1.0,0.43
-5.0,-6.0,1.0,0.63
25.0,-2.0,-1.0,0.67
0.0,8.0,1.0,0.39
10.0,-2.0,-1.0,0.51
10.0,4.0,1.0,0.46
-25.0,1.0,1.0,0.41
-20.0,1.0,1.0,1.02
-40.0,-4.0,-1.0,0.50
10.0,-6.0,-1.0,0.48
35.0,1.0,-1.0,0.57
20.0,1.0,-1.0,0.65
25.0,-6.0,-1.0,0.52
-30.0,-12.0,-1.0,0.46
-20.0,4.0,1.0,0.41
20.0,-4.0,-1.0,0.51
25.0,4.0,1.0,0.52
15.0,4.0,1.0,0.60
-25.0,-9.0,1.0,1.17
40.0,-16.0,-1.0,0.33
-40.0,1.0,1.0,0.52
-25.0,-12.0,-1.0,0.54
25.0,-16.0,-1.0,0.46
0.0,-9.0,-1.0,0.37
-30.0,8.0,1.0,0.43
5.0,-6.0,-1.0,0.47
-25.0,-4.0,-1.0,0.62
-15.0,-6.0,1.0,0.41
10.0,-9.0,-1.0,0.33
30.0,-2.0,-1.0,0.55
15.0,-4.0,-1.0,0.46
-5.0,-9.0,-1.0,0.59
-45.0,1.0,-1.0,0.40
-30.0,-2.0,-1.0,1.42
-35.0,1.0,-1.0,0.45
-25.0,-16.0,-1.0,0.42
5.0,-12.0,-1.0,0.38
-10.0,-12.0,-1.0,0.35
20.0,-16.0,-1.0,0.35
5.0,4.0,1.0,0.45
-5.0,4.0,1.0,0.59
-20.0,-6.0,1.0,0.35
35.0,-12.0,-1.0,0.37
-10.0,-4.0,1.0,0.40
20.0,4.0,1.0,0.68
35.0,-4.0,-1.0,0.33
-10.0,-9.0,-1.0,0.72
25.0,-12.0,-1.0,0.37
-45.0,8.0,1.0,0.37
0.0,-12.0,-1.0,0.35
0.0,-2.0,1.0,0.29
-35.0,8.0,1.0,0.46
10.0,-12.0,-1.0,0.32
25.0,1.0,-1.0,0.36
30.0,8.0,1.0,0.56
35.0,-16.0,-1.0,0.34
-40.0,-16.0,-1.0,0.43
-20.0,8.0,1.0,0.37
-40.0,4.0,1.0,0.58
-25.0,4.0,1.0,0.49
-40.0,-12.0,-1.0,0.31
-10.0,1.0,1.0,0.49
-10.0,-16.0,-1.0,0.35
-10.0,4.0,1.0,0.35
-35.0,-4.0,1.0,0.69
-40.0,-2.0,1.0,0.47
-5.0,-2.0,1.0,0.54
-15.0,8.0,1.0,0.43
-15.0,-9.0,1.0,0.60
-15.0,4.0,1.0,0.39
20.0,-6.0,-1.0,0.66
20.0,-2.0,-1.0,0.30
-40.0,-6.0,-1.0,0.43
-35.0,-16.0,-1.0,0.36
0.0,1.0,1.0,0.57
35.0,-6.0,-1.0,0.50
30.0,-4.0,1.0,0.72
-5.0,-16.0,-1.0,0.35
25.0,-4.0,-1.0,0.61
-30.0,4.0,-1.0,1.06
-25.0,8.0,1.0,0.28
-35.0,-6.0,-1.0,0.81
30.0,-6.0,-1.0,0.52
-45.0,-2.0,1.0,0.55
40.0,8.0,1.0,0.43
5.0,-2.0,1.0,0.75
-15.0,-2.0,1.0,0.95
35.0,4.0,1.0,0.45
-15.0,-12.0,-1.0,0.63
20.0,-9.0,-1.0,0.34
10.0,8.0,1.0,0.42
40.0,-9.0,-1.0,0.51
5.0,8.0,1.0,0.60
40.0,-6.0,1.0,0.58
-10.0,-2.0,1.0,0.60
-20.0,-9.0,-1.0,0.88
10.0,-4.0,-1.0,0.37
15.0,-12.0,-1.0,0.32
-30.0,-4.0,1.0,0.43
-5.0,8.0,1.0,0.44
10.0,-16.0,-1.0,0.34
30.0,-9.0,-1.0,1.25
-30.0,-9.0,-1.0,0.52
-45.0,-16.0,-1.0,0.42
-40.0,-9.0,-1.0,0.38
15.0,-2.0,-1.0,0.39
5.0,-4.0,-1.0,0.50
25.0,8.0,1.0,0.51
-15.0,-16.0,-1.0,0.52
-25.0,-6.0,1.0,0.47
-15.0,1.0,1.0,0.46
30.0,1.0,1.0,0.48
10.0,1.0,1.0,0.46
-10.0,8.0,1.0,0.50
-35.0,-2.0,1.0,0.70
5.0,-9.0,-1.0,0.32
-20.0,-12.0,-1.0,0.49
15.0,-6.0,-1.0,0.35
-35.0,4.0,1.0,0.45
30.0,-16.0,-1.0,0.69
35.0,-2.0,1.0,0.62
-10.0,-6.0,1.0,0.50
40.0,-12.0,-1.0,0.44
15.0,-9.0,-1.0,0.58
15.0,1.0,-1.0,0.57
-20.0,-4.0,1.0,0.96
-35.0,-12.0,-1.0,0.48
0.0,-6.0,-1.0,0.48
-30.0,-16.0,-1.0,0.58
-20.0,-16.0,-1.0,0.54
40.0,1.0,1.0,0.26
35.0,-9.0,1.0,0.54
25.0,-9.0,-1.0,0.77
5.0,-16.0,-1.0,0.83
-5.0,-6.0,1.0,0.74
15.0,-9.0,-1.0,0.59
-30.0,1.0,1.0,0.67
40.0,1.0,1.0,0.59
10.0,-4.0,-1.0,0.44
-30.0,-6.0,1.0,0.45
40.0,-9.0,1.0,0.42
35.0,-2.0,1.0,0.89
-20.0,-12.0,1.0,0.61
-30.0,8.0,1.0,0.45
5.0,4.0,1.0,0.61
-10.0,8.0,1.0,0.64
0.0,-12.0,-1.0,6.66
10.0,4.0,1.0,0.39
15.0,8.0,-1.0,0.46
-40.0,-4.0,-1.0,0.36
40.0,-12.0,-1.0,0.30
30.0,1.0,-1.0,0.36
25.0,1.0,-1.0,0.36
-25.0,4.0,1.0,0.55
20.0,4.0,1.0,0.68
30.0,-6.0,-1.0,0.40
-45.0,8.0,1.0,0.52
35.0,1.0,1.0,0.66
35.0,8.0,1.0,0.70
0.0,-2.0,1.0,0.67
-15.0,-12.0,-1.0,0.26
-45.0,-12.0,-1.0,0.38
20.0,-16.0,-1.0,0.39
-25.0,1.0,1.0,0.38
15.0,4.0,-1.0,0.89
30.0,-4.0,-1.0,0.53
30.0,-9.0,-1.0,0.38
-20.0,-16.0,-1.0,0.48
-5.0,-16.0,-1.0,0.42
20.0,-4.0,-1.0,0.38
-30.0,4.0,1.0,0.40
-20.0,-2.0,1.0,0.58
-40.0,4.0,1.0,0.59
0.0,1.0,1.0,0.61
35.0,-16.0,-1.0,0.60
-35.0,8.0,1.0,0.52
40.0,-2.0,1.0,0.74
30.0,-16.0,-1.0,0.34
15.0,-4.0,-1.0,0.42
5.0,-2.0,-1.0,0.59
35.0,-6.0,-1.0,1.34
0.0,-16.0,-1.0,0.66
40.0,4.0,1.0,0.51
40.0,-4.0,1.0,0.64
-35.0,-2.0,1.0,0.58
-40.0,-12.0,-1.0,0.47
-45.0,4.0,1.0,0.39
-35.0,4.0,1.0,0.73
-10.0,4.0,1.0,0.52
-10.0,-16.0,-1.0,0.42
-10.0,-6.0,1.0,0.47
35.0,-9.0,1.0,0.50
10.0,-2.0,-1.0,0.40
-10.0,-9.0,-1.0,0.45
-10.0,-2.0,1.0,0.42
-30.0,-2.0,1.0,0.35
-5.0,-4.0,-1.0,0.45
0.0,-6.0,-1.0,0.37
-30.0,-12.0,-1.0,0.47
-20.0,-6.0,1.0,0.91
-20.0,-4.0,1.0,0.33
15.0,-12.0,-1.0,0.35
-35.0,-9.0,1.0,0.32
-20.0,4.0,1.0,0.40
25.0,8.0,-1.0,0.48
-15.0,-6.0,-1.0,0.82
5.0,1.0,-1.0,0.52
5.0,-6.0,-1.0,0.58
10.0,-9.0,-1.0,0.76
0.0,4.0,1.0,0.58
-20.0,-9.0,1.0,0.89
-25.0,-9.0,1.0,0.54
15.0,-6.0,-1.0,0.79
20.0,-9.0,-1.0,0.72
-15.0,4.0,-1.0,0.36
-10.0,-12.0,-1.0,0.48
-45.0,-4.0,1.0,0.48
-5.0,8.0,1.0,0.41
-25.0,-16.0,-1.0,0.71
-15.0,-16.0,1.0,10.52
35.0,-4.0,1.0,0.93
5.0,-12.0,-1.0,0.50
-20.0,8.0,1.0,0.60
-15.0,-2.0,1.0,0.47
-30.0,-9.0,1.0,0.74
-45.0,1.0,1.0,0.48
10.0,-6.0,-1.0,0.34
30.0,4.0,1.0,0.63
25.0,-9.0,-1.0,0.37
20.0,-6.0,-1.0,0.40
-10.0,1.0,1.0,0.40
-40.0,-6.0,1.0,0.62
10.0,1.0,-1.0,0.31
35.0,4.0,1.0,0.41
0.0,-4.0,-1.0,0.38
-40.0,1.0,1.0,0.64
-25.0,-2.0,1.0,0.40
10.0,-12.0,-1.0,0.28
20.0,1.0,-1.0,0.30
-35.0,-4.0,1.0,0.43
25.0,4.0,-1.0,0.39
-40.0,-2.0,-1.0,0.47
-35.0,-16.0,-1.0,0.36
25.0,-12.0,-1.0,0.26
-5.0,-9.0,-1.0,0.33
-25.0,-12.0,1.0,0.76
30.0,-2.0,-1.0,0.43
-5.0,4.0,1.0,0.36
-25.0,-4.0,1.0,0.47
-30.0,-16.0,-1.0,0.33
25.0,-2.0,-1.0,0.40
5.0,8.0,1.0,0.40
-45.0,-9.0,-1.0,0.39
0.0,-9.0,-1.0,0.44
5.0,-4.0,-1.0,0.44
-10.0,-4.0,1.0,0.31
-5.0,-2.0,1.0,0.42
5.0,-9.0,-1.0,0.46
-5.0,-12.0,-1.0,0.56
-45.0,-2.0,-1.0,0.45
-30.0,-4.0,1.0,0.39
-40.0,8.0,1.0,0.37
20.0,-2.0,-1.0,0.40
-15.0,-4.0,-1.0,0.34
30.0,-12.0,-1.0,0.31
10.0,8.0,1.0,0.45
40.0,8.0,1.0,0.36
-45.0,-6.0,-1.0,0.64
-45.0,-16.0,-1.0,0.40
-40.0,-16.0,-1.0,0.34
-15.0,1.0,1.0,0.47
40.0,-6.0,-1.0,0.29
-40.0,-9.0,-1.0,0.44
15.0,-2.0,-1.0,0.45
-25.0,8.0,1.0,0.34
20.0,8.0,-1.0,0.52
-20.0,1.0,1.0,0.76
-15.0,-9.0,1.0,0.79
0.0,8.0,1.0,0.41
-15.0,8.0,1.0,0.50
40.0,-16.0,-1.0,0.38
25.0,-16.0,-1.0,0.36
-35.0,-6.0,1.0,0.37
15.0,-16.0,-1.0,0.37
-35.0,1.0,1.0,0.33
10.0,-16.0,-1.0,0.26
25.0,-4.0,-1.0,0.81
30.0,8.0,1.0,0.60
-5.0,1.0,1.0,0.65
15.0,1.0,-1.0,0.79
-35.0,-12.0,-1.0,0.60
20.0,-12.0,-1.0,0.48
35.0,-12.0,-1.0,1.11
25.0,-6.0,-1.0,0.43
-25.0,-6.0,1.0,0.94
40.0,-9.0,-1.0,0.56
35.0,1.0,1.0,0.43
0.0,8.0,1.0,0.33
-5.0,-12.0,-1.0,0.35
30.0,-12.0,-1.0,0.40
0.0,-4.0,-1.0,0.43
-20.0,-6.0,1.0,0.44
30.0,1.0,1.0,0.53
20.0,-16.0,-1.0,0.26
-40.0,-9.0,-1.0,0.55
10.0,8.0,1.0,0.76
-40.0,-6.0,-1.0,0.66
-15.0,1.0,1.0,0.46
-20.0,4.0,1.0,0.42
-5.0,-9.0,-1.0,0.30
-35.0,4.0,1.0,0.34
25.0,-16.0,-1.0,0.34
30.0,-6.0,1.0,0.42
-5.0,-2.0,1.0,0.48
35.0,4.0,1.0,0.46
40.0,4.0,1.0,0.72
-15.0,4.0,1.0,0.38
10.0,-4.0,-1.0,0.49
-10.0,-2.0,1.0,0.38
-15.0,-16.0,-1.0,0.32
10.0,-6.0,-1.0,0.36
-45.0,-2.0,1.0,0.36
-25.0,8.0,1.0,0.35
-40.0,-4.0,1.0,0.58
-45.0,8.0,1.0,0.62
40.0,1.0,-1.0,0.40
-45.0,-6.0,-1.0,0.57
5.0,-9.0,-1.0,0.52
-40.0,-2.0,-1.0,0.72
-5.0,1.0,1.0,0.36
-15.0,-2.0,1.0,0.33
0.0,-6.0,-1.0,0.47
25.0,8.0,1.0,0.62
-30.0,1.0,1.0,0.39
-5.0,8.0,1.0,0.67
20.0,-2.0,-1.0,0.61
0.0,1.0,1.0,0.55
-35.0,-12.0,-1.0,0.49
-35.0,-2.0,1.0,0.35
0.0,-12.0,-1.0,0.40
30.0,-9.0,-1.0,0.42
-35.0,1.0,1.0,0.32
-30.0,8.0,1.0,0.37
15.0,4.0,-1.0,0.50
-45.0,-12.0,-1.0,0.41
35.0,-4.0,-1.0,0.36
-45.0,4.0,1.0,0.37
5.0,4.0,1.0,0.37
40.0,-6.0,-1.0,0.42
15.0,1.0,-1.0,0.46
-35.0,-16.0,-1.0,0.64
-15.0,-12.0,1.0,0.71
10.0,1.0,1.0,0.40
0.0,-2.0,1.0,0.42
-35.0,-9.0,-1.0,0.62
5.0,-16.0,-1.0,0.44
15.0,-2.0,-1.0,0.42
10.0,-9.0,-1.0,0.38
-25.0,-16.0,-1.0,0.47
-10.0,1.0,1.0,0.43
-20.0,-16.0,-1.0,0.50
25.0,-2.0,-1.0,0.40
-20.0,-12.0,1.0,0.45
-35.0,-4.0,1.0,0.70
-5.0,-4.0,1.0,0.55
25.0,-12.0,-1.0,0.33
20.0,4.0,-1.0,0.99
-10.0,4.0,1.0,0.51
-25.0,1.0,1.0,0.47
10.0,-16.0,-1.0,0.52
-20.0,8.0,1.0,0.73
25.0,-9.0,-1.0,0.55
0.0,-16.0,-1.0,0.61
15.0,-12.0,-1.0,0.43
0.0,-9.0,-1.0,0.34
-25.0,-2.0,1.0,0.48
-10.0,-9.0,-1.0,0.61
-30.0,-16.0,1.0,0.56
-25.0,4.0,1.0,0.34
-25.0,-12.0,1.0,0.83
-30.0,-9.0,1.0,0.66
25.0,-4.0,-1.0,0.68
-10.0,-4.0,-1.0,0.34
-15.0,-9.0,1.0,0.70
0.0,4.0,1.0,0.38
-5.0,4.0,1.0,0.25
30.0,8.0,1.0,0.49
15.0,-6.0,-1.0,0.37
5.0,-6.0,-1.0,0.47
-10.0,-12.0,-1.0,0.44
-20.0,-4.0,1.0,0.45
40.0,-16.0,-1.0,0.43
5.0,-4.0,1.0,0.70
15.0,8.0,1.0,0.68
20.0,-12.0,-1.0,0.32
25.0,4.0,1.0,0.44
-30.0,-4.0,1.0,0.47
-30.0,4.0,1.0,0.43
40.0,8.0,1.0,0.48
10.0,4.0,-1.0,0.68
40.0,-12.0,-1.0,0.55
30.0,-2.0,1.0,0.90
10.0,-12.0,1.0,0.69
20.0,-6.0,-1.0,0.54
20.0,1.0,-1.0,0.66
5.0,-2.0,1.0,0.66
5.0,1.0,1.0,0.56
25.0,-6.0,-1.0,0.71
-45.0,1.0,1.0,0.51
-40.0,1.0,1.0,0.48
-30.0,-12.0,-1.0,0.55
-20.0,-9.0,1.0,0.48
-45.0,-16.0,-1.0,0.53
40.0,-2.0,1.0,0.57
35.0,-2.0,1.0,0.55
-40.0,4.0,1.0,4.05
-40.0,8.0,1.0,0.50
-15.0,8.0,1.0,0.38
40.0,-4.0,-1.0,0.34
-10.0,-16.0,-1.0,0.32
-20.0,-2.0,1.0,0.45
-10.0,8.0,1.0,0.38
30.0,-4.0,1.0,0.80
-40.0,-16.0,-1.0,0.29
-5.0,-16.0,-1.0,0.34
-15.0,-6.0,1.0,0.39
20.0,8.0,-1.0,0.84
-30.0,-2.0,1.0,0.63
20.0,-4.0,-1.0,0.42
-15.0,-4.0,1.0,0.31
15.0,-4.0,1.0,0.69
-30.0,-6.0,1.0,0.37
30.0,4.0,1.0,0.47
5.0,8.0,1.0,0.51
-20.0,1.0,1.0,0.48
-25.0,-9.0,-1.0,0.75
-45.0,-4.0,-1.0,0.98
-25.0,-4.0,1.0,0.53
35.0,-6.0,-1.0,0.49
30.0,-16.0,-1.0,0.41
-35.0,8.0,1.0,0.76
35.0,8.0,1.0,0.42
-25.0,-6.0,1.0,0.49
35.0,-9.0,-1.0,0.62
35.0,-16.0,-1.0,0.59
-5.0,-6.0,1.0,0.32
-40.0,-12.0,-1.0,0.34
-35.0,-6.0,1.0,0.36
25.0,1.0,1.0,0.90
15.0,-9.0,-1.0,0.46
-10.0,-6.0,1.0,0.49
20.0,-9.0,-1.0,0.39
15.0,-16.0,-1.0,0.55
10.0,-2.0,-1.0,1.02
5.0,-12.0,-1.0,0.78
35.0,-12.0,1.0,1.29
-45.0,-9.0,-1.0,0.70
10.0,1.0,-1.0,0.52
25.0,-6.0,-1.0,0.35
35.0,8.0,-1.0,0.51
20.0,8.0,-1.0,0.44
30.0,4.0,-1.0,0.42
-20.0,4.0,1.0,0.43
-40.0,1.0,1.0,0.40
-30.0,-12.0,-1.0,0.54
-45.0,-4.0,1.0,0.55
5.0,-2.0,-1.0,0.44
5.0,-9.0,-1.0,0.48
40.0,-2.0,1.0,1.09
30.0,1.0,1.0,0.45
30.0,-16.0,-1.0,0.30
-40.0,-4.0,-1.0,0.50
-35.0,-6.0,1.0,0.51
10.0,-16.0,-1.0,0.60
-10.0,-6.0,1.0,0.53
10.0,-4.0,-1.0,0.72
35.0,-4.0,1.0,0.49
-20.0,1.0,1.0,3.10
40.0,-16.0,-1.0,0.43
-30.0,-9.0,1.0,0.67
-20.0,-2.0,1.0,0.51
30.0,-9.0,-1.0,0.45
-20.0,-9.0,1.0,0.49
10.0,-9.0,-1.0,0.46
-35.0,1.0,1.0,0.36
0.0,-6.0,-1.0,0.58
-35.0,4.0,1.0,0.40
-15.0,-9.0,-1.0,0.61
-5.0,4.0,1.0,0.36
15.0,1.0,-1.0,0.39
35.0,-16.0,-1.0,0.39
-40.0,-16.0,-1.0,0.37
-30.0,-4.0,1.0,0.45
30.0,-2.0,1.0,0.41
0.0,1.0,1.0,0.59
-10.0,-9.0,1.0,0.61
30.0,-6.0,-1.0,0.57
35.0,-9.0,-1.0,0.41
-40.0,-9.0,1.0,0.61
5.0,-6.0,-1.0,0.39
-45.0,4.0,1.0,0.59
0.0,-4.0,-1.0,0.81
25.0,1.0,-1.0,0.46
-35.0,-2.0,1.0,0.58
-40.0,8.0,1.0,0.46
-40.0,-2.0,1.0,0.47
-40.0,-12.0,-1.0,0.83
-45.0,-16.0,-1.0,0.45
-10.0,-12.0,-1.0,0.45
40.0,-6.0,1.0,0.88
20.0,-16.0,-1.0,0.78
10.0,-12.0,-1.0,0.48
0.0,-16.0,-1.0,0.41
-35.0,-9.0,1.0,0.48
-40.0,4.0,1.0,0.37
-40.0,-6.0,1.0,0.37
15.0,-12.0,-1.0,0.35
15.0,-6.0,-1.0,0.36
-5.0,8.0,1.0,0.43
-25.0,-9.0,1.0,1.03
30.0,8.0,1.0,0.46
-5.0,-12.0,-1.0,0.69
-20.0,-6.0,1.0,0.52
-20.0,-16.0,1.0,1.74
-15.0,-2.0,1.0,0.42
35.0,-2.0,1.0,0.44
-5.0,-9.0,-1.0,0.51
15.0,4.0,-1.0,2.17
0.0,-12.0,-1.0,0.44
40.0,-9.0,1.0,0.62
5.0,-4.0,1.0,1.22
25.0,-12.0,1.0,4.39
-35.0,-12.0,1.0,0.64
-25.0,-12.0,1.0,0.54
20.0,-4.0,-1.0,0.44
-15.0,8.0,1.0,0.36
25.0,-2.0,-1.0,0.38
0.0,-9.0,-1.0,0.44
-25.0,-16.0,-1.0,0.56
-15.0,-4.0,1.0,0.27
-30.0,4.0,1.0,0.36
15.0,-4.0,-1.0,0.37
-45.0,-9.0,1.0,0.71
20.0,-2.0,-1.0,0.59
-30.0,8.0,1.0,0.57
-30.0,-6.0,-1.0,0.36
40.0,4.0,-1.0,0.38
5.0,4.0,1.0,0.81
10.0,-6.0,-1.0,0.35
20.0,1.0,-1.0,0.45
10.0,-2.0,-1.0,0.41
-45.0,-12.0,-1.0,0.45
-5.0,-16.0,-1.0,0.41
5.0,-12.0,-1.0,0.39
-15.0,-6.0,1.0,0.53
25.0,-4.0,1.0,0.53
10.0,8.0,-1.0,0.52
-45.0,-6.0,1.0,0.53
30.0,-12.0,1.0,0.89
40.0,8.0,1.0,0.55
20.0,-9.0,-1.0,0.44
-25.0,-6.0,1.0,0.90
15.0,-16.0,-1.0,0.47
10.0,4.0,1.0,0.50
35.0,-6.0,-1.0,0.72
-20.0,-12.0,1.0,1.08
25.0,-9.0,-1.0,0.39
-15.0,-12.0,-1.0,0.42
25.0,4.0,-1.0,0.63
40.0,1.0,-1.0,0.57
20.0,-6.0,-1.0,0.36
35.0,-12.0,-1.0,2.65
-30.0,-2.0,-1.0,0.40
-5.0,-6.0,-1.0,0.69
-25.0,1.0,1.0,0.44
35.0,4.0,1.0,0.54
30.0,-4.0,-1.0,1.02
-30.0,-16.0,-1.0,0.30
-10.0,8.0,1.0,0.33
25.0,-16.0,-1.0,0.43
35.0,1.0,1.0,0.39
15.0,8.0,-1.0,0.39
